ticker,title,cik_str
EVTWF,Vertical Aerospace Ltd.,0001867102
VRT,Vertiv Holdings Co,0001674101
VTMX,"Vesta Real Estate Corporation, S.A.B. de C.V.",0001969373
VEST,"Vestiage, Inc.",0001594968
VTBAS,"Vestible Assets, LLC",0001984345
VSTS,Vestis Corp,0001967649
VIASP,"Via Renewables, Inc.",0001606268
DSP,Viant Technology Inc.,0001828791
VTRS,Viatris Inc,0001792044
VBREY,Vibra Energia S.A./ADR,0001000377
VICP,"Vicapsys Life Sciences, Inc.",0001468639
RBOT,Vicarious Surgical Inc.,0001812173
RBOT-WT,Vicarious Surgical Inc.,0001812173
VSCO,Victoria's Secret & Co.,0001856437
VTYB,Victory Bancorp Inc,0001509302
VCTR,"Victory Capital Holdings, Inc.",0001570827
NIHK,"Video River Networks, Inc.",0001084475
VBIX,Viewbix Inc.,0000797542
VIGL,"Vigil Neuroscience, Inc.",0001827087
VIK,Viking Holdings Ltd,0001745201
VKTX,"Viking Therapeutics, Inc.",0001607678
VFF,"Village Farms International, Inc.",0001584549
VMEO,"Vimeo, Inc.",0001837686
VFS,VinFast Auto Ltd.,0001913510
VFSWW,VinFast Auto Ltd.,0001913510
VINC,"Vincerx Pharma, Inc.",0001796129
VINP,Vinci Compass Investments Ltd.,0001826286
VCICW,Vine Hill Capital Investment Corp.,0002025396
VCIC,Vine Hill Capital Investment Corp.,0002025396
VCICU,Vine Hill Capital Investment Corp.,0002025396
VIOT,"Viomi Technology Co., Ltd",0001742770
VNOM,"Viper Energy, Inc.",0001602065
VIPS,Vipshop Holdings Ltd,0001529192
VIR,"Vir Biotechnology, Inc.",0001706431
VTSI,"VirTra, Inc",0001085243
VIRX,"Viracta Therapeutics, Inc.",0001061027
VRAX,Virax Biolabs Group Ltd,0001885827
VRBCF,Virbac SA/ADR,0002029969
VREOF,Vireo Growth Inc.,0001771706
SPCE,"Virgin Galactic Holdings, Inc",0001706946
VABK,Virginia National Bankshares Corp,0001572334
VRDN,"Viridian Therapeutics, Inc.DE",0001590750
VHC,VirnetX Holding Corp,0001082324
VIRT,"Virtu Financial, Inc.",0001592386
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,0001778114
NCV,Virtus Convertible & Income Fund,0001214935
NCV-PA,Virtus Convertible & Income Fund,0001214935
NCZ-PA,Virtus Convertible & Income Fund II,0001227857
NCZ,Virtus Convertible & Income Fund II,0001227857
ACV,Virtus Diversified Income & Convertible Fund,0001636289
NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",0001260563
NIE,Virtus Equity & Convertible Income Fund,0001383441
VGI,Virtus Global Multi-Sector Income Fund,0001528811
EDF,Virtus Stone Harbor Emerging Markets Income Fund,0001501103
ZTR,Virtus Total Return Fund Inc.,0000836412
VPG,"Vishay Precision Group, Inc.",0001487952
VMAR,Vision Marine Technologies Inc.,0001813783
VWAVW,"VisionWave Holdings, Inc.",0002038439
VWAV,"VisionWave Holdings, Inc.",0002038439
GV,Visionary Holdings Inc.,0001892274
VISL,"Vislink Technologies, Inc.",0001565228
VIST,"Vista Energy, S.A.B. de C.V.",0001762506
VSOGF,"Vista Energy, S.A.B. de C.V.",0001762506
VTGN,"Vistagen Therapeutics, Inc.",0001411685
VST,Vistra Corp.,0001692819
COCO,"Vita Coco Company, Inc.",0001482981
VTLE,"Vital Energy, Inc.",0001528129
VITL,"Vital Farms, Inc.",0001579733
VTS,"Vitesse Energy, Inc.",0001944558
VAUCF,Viva Gold Corp.,0001723047
VIVK,"Vivakor, Inc.",0001450704
VANI,"Vivani Medical, Inc.",0001266806
SEATW,Vivid Seats Inc.,0001856031
SEAT,Vivid Seats Inc.,0001856031
VVPR,VivoPower International PLC,0001681348
VIVS,"VivoSim Labs, INC.",0001497253
VVOS,"Vivos Therapeutics, Inc.",0001716166
VCUFF,Vizsla Copper Corp.,0001884122
VROYF,Vizsla Royalties Corp.,0002031760
VZLA,Vizsla Silver Corp.,0001796073
VHAIW,Vocodia Holdings Corp,0001880431
VHAI,Vocodia Holdings Corp,0001880431
VHABW,Vocodia Holdings Corp,0001880431
VODAF,Vodacom Group Ltd / ADR,0001468608
VDMCY,Vodacom Group Ltd / ADR,0001468608
VPLM,Voip-pal.com Inc,0001410738
SOARW,"Volato Group, Inc.",0001853070
SOAR,"Volato Group, Inc.",0001853070
VLTLF,Volt Lithium Corp.,0001872061
VNT,Vontier Corp,0001786842
VOR,Vor Biopharma Inc.,0001817229
IAE,Voya Asia Pacific High Dividend Equity Income Fund,0001385632
IHD,Voya Emerging Markets High Dividend Equity Fund,0001496292
VOYA,"Voya Financial, Inc.",0001535929
VOYA-PB,"Voya Financial, Inc.",0001535929
IGD,Voya GLOBAL EQUITY DIVIDEND & PREMIUM OPPORTUNITY FUND,0001285890
IGA,Voya Global Advantage & Premium Opportunity Fund,0001332943
IDE,"Voya Infrastructure, Industrials & Materials Fund",0001417802
VACHW,Voyager Acquisition Corp./Cayman Islands,0002006815
VACH,Voyager Acquisition Corp./Cayman Islands,0002006815
VACHU,Voyager Acquisition Corp./Cayman Islands,0002006815
VOYG,"Voyager Technologies, Inc./DE",0001788060
VYGR,"Voyager Therapeutics, Inc.",0001640266
VRM,"Vroom, Inc.",0001580864
VRMWW,"Vroom, Inc.",0001580864
VMC,Vulcan Materials CO,0001396009
VSGRY,VusionGroup,0002075141
SRBEF,VusionGroup,0002075141
VUZI,Vuzix Corp,0001463972
VYND,"Vynleads, Inc.",0001745078
VYST,Vystar Corp,0001308027
WTI,W&T OFFSHORE INC,0001288403
WPC,W. P. Carey Inc.,0001025378
GWW,"W.W. GRAINGER, INC.",0000277135
WNC,WABASH NATIONAL Corp,0000879526
WAFD,WAFD INC,0000936528
WAFDP,WAFD INC,0000936528
WLGS,"WANG & LEE GROUP, Inc.",0001899658
WRPT,WARPSPEED TAXI INC.,0001842138
HCC,"WARRIOR MET COAL, INC.",0001691303
WASH,WASHINGTON TRUST BANCORP INC,0000737468
WAST,WASTE ENERGY CORP.,0001515139
WM,WASTE MANAGEMENT INC,0000823768
WAT,WATERS CORP /DE/,0001000697
WSO-B,WATSCO INC,0000105016
WSO,WATSCO INC,0000105016
WTS,WATTS WATER TECHNOLOGIES INC,0000795403
WDFC,WD 40 CO,0000105132
WBS,WEBSTER FINANCIAL CORP,0000801337
WBS-PG,WEBSTER FINANCIAL CORP,0000801337
WBS-PF,WEBSTER FINANCIAL CORP,0000801337
WBTN,WEBTOON Entertainment Inc.,0001997859
WBUY,WEBUY GLOBAL LTD,0001946703
WEC,"WEC ENERGY GROUP, INC.",0000783325
BUDZ,"WEED, INC.",0001393772
WEIBF,WEIBO Corp,0001595761
WB,WEIBO Corp,0001595761
WMK,WEIS MARKETS INC,0000105418
WHTCF,WELL Health Technologies Corp.,0001828884
WFC-PL,WELLS FARGO & COMPANY/MN,0000072971
WFC-PZ,WELLS FARGO & COMPANY/MN,0000072971
WFC-PC,WELLS FARGO & COMPANY/MN,0000072971
WFC-PY,WELLS FARGO & COMPANY/MN,0000072971
WFC-PD,WELLS FARGO & COMPANY/MN,0000072971
WFC-PA,WELLS FARGO & COMPANY/MN,0000072971
WFC,WELLS FARGO & COMPANY/MN,0000072971
WFCNP,WELLS FARGO & COMPANY/MN,0000072971
WELL,WELLTOWER INC.,0000766704
WENN,WEN Acquisition Corp,0002057043
WENNU,WEN Acquisition Corp,0002057043
WENNW,WEN Acquisition Corp,0002057043
WERN,WERNER ENTERPRISES INC,0000793074
WSBC,WESBANCO INC,0000203596
WSBCP,WESBANCO INC,0000203596
WCC,WESCO INTERNATIONAL INC,0000929008
WTBA,WEST BANCORPORATION INC,0001166928
WFG,"WEST FRASER TIMBER CO., LTD",0001402388
WST,WEST PHARMACEUTICAL SERVICES INC,0000105770
WABC,WESTAMERICA BANCORPORATION,0000311094
WAL,WESTERN ALLIANCE BANCORPORATION,0001212545
WAL-PA,WESTERN ALLIANCE BANCORPORATION,0001212545
EMD,WESTERN ASSET EMERGING MARKETS DEBT FUND INC.,0001227862
GDO,WESTERN ASSET GLOBAL CORPORATE OPPORTUNITY FUND INC.,0001472341
EHI,WESTERN ASSET GLOBAL HIGH INCOME FUND INC.,0001228509
HIX,WESTERN ASSET HIGH INCOME FUND II INC.,0001058239
HIO,WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC.,0000910068
WIA,WESTERN ASSET INFLATION-LINKED INCOME FUND,0001254370
WIW,WESTERN ASSET INFLATION-LINKED OPPORTUNITIES & INCOME FUND,0001267902
SBI,WESTERN ASSET INTERMEDIATE MUNI FUND INC.,0000882300
MMU,WESTERN ASSET MANAGED MUNICIPALS FUND INC.,0000886043
MHF,WESTERN ASSET MUNICIPAL HIGH INCOME FUND INC.,0000830487
WEA,WESTERN ASSET PREMIER BOND FUND,0001163792
WDC,WESTERN DIGITAL CORP,0000106040
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,0000943452
WLK,WESTLAKE CORP,0001262823
WEBNF,WESTPAC BANKING CORP,0000719245
WBKCY,WESTPAC BANKING CORP,0000719245
WPRT,WESTPORT FUEL SYSTEMS INC.,0001370416
WWR,"WESTWATER RESOURCES, INC.",0000839470
WHG,WESTWOOD HOLDINGS GROUP INC,0001165002
WEWA,"WEWARDS, INC.",0001616156
WEX,WEX Inc.,0001309108
WEYS,WEYCO GROUP INC,0000106532
WY,WEYERHAEUSER CO,0000106535
WFF,WF Holding Ltd,0001980210
WXM,WF International Ltd.,0001979610
WHR,WHIRLPOOL CORP /DE/,0000106640
WTM,WHITE MOUNTAINS INSURANCE GROUP LTD,0000776867
WRIV,WHITE RIVER BANCSHARES CO,0001328409
WCPRF,WHITECAP RESOURCES INC.,0001472879
WYY,WIDEPOINT CORP,0001034760
WVVI,WILLAMETTE VALLEY VINEYARDS INC,0000838875
WVVIP,WILLAMETTE VALLEY VINEYARDS INC,0000838875
WMB,"WILLIAMS COMPANIES, INC.",0000107263
WSM,WILLIAMS SONOMA INC,0000719955
WLFC,WILLIS LEASE FINANCE CORP,0001018164
WTW,WILLIS TOWERS WATSON PLC,0001140536
WBHC,WILSON BANK HOLDING CO,0000885275
WINTW,WINDTREE THERAPEUTICS INC /DE/,0000946486
WINT,WINDTREE THERAPEUTICS INC /DE/,0000946486
WINA,WINMARK CORP,0000908315
WGO,WINNEBAGO INDUSTRIES INC,0000107687
WTFC,WINTRUST FINANCIAL CORP,0001015328
WTFCN,WINTRUST FINANCIAL CORP,0001015328
WIT,WIPRO LTD,0001123799
WELPM,WISCONSIN ELECTRIC POWER CO,0000107815
WELPP,WISCONSIN ELECTRIC POWER CO,0000107815
KLG,WK Kellogg Co,0001959348
MAPSW,"WM TECHNOLOGY, INC.",0001779474
MAPS,"WM TECHNOLOGY, INC.",0001779474
WNS,WNS (HOLDINGS) LTD,0001356570
WOLF,"WOLFSPEED, INC.",0000895419
WOLTF,WOLTERS KLUWER N V /FI,0000861967
WTKWY,WOLTERS KLUWER N V /FI,0000861967
WWW,WOLVERINE WORLD WIDE INC /DE/,0000110471
WOPEF,WOODSIDE ENERGY GROUP LTD,0000844551
WDS,WOODSIDE ENERGY GROUP LTD,0000844551
WF,WOORI FINANCIAL GROUP INC.,0001264136
WOK,WORK Medical Technology Group LTD,0001929783
WK,WORKIVA INC,0001445305
WRLD,WORLD ACCEPTANCE CORP,0000108385
WHEN,"WORLD HEALTH ENERGY HOLDINGS, INC.",0000943535
WKC,WORLD KINECT CORP,0000789460
WOR,"WORTHINGTON ENTERPRISES, INC.",0000108516
WPPGF,WPP plc,0000806968
WPP,WPP plc,0000806968
WRAP,"WRAP TECHNOLOGIES, INC.",0001702924
WSFS,WSFS FINANCIAL CORP,0000828944
WW,"WW INTERNATIONAL, INC.",0000105319
WH,"WYNDHAM HOTELS & RESORTS, INC.",0001722684
WYNN,WYNN RESORTS LTD,0001174922
WYTC,WYTEC INTERNATIONAL INC,0001560143
PETWQ,Wag! Group Co.,0001842356
PETXQ,Wag! Group Co.,0001842356
WAFU,Wah Fu Education Group Ltd,0001716770
WALD,Waldencast plc,0001840199
WALDW,Waldencast plc,0001840199
WBA,"Walgreens Boots Alliance, Inc.",0001618921
WD,"Walker & Dunlop, Inc.",0001497770
WBX,Wallbox N.V.,0001866501
WBXWF,Wallbox N.V.,0001866501
WMT,Walmart Inc.,0000104169
DIS,Walt Disney Co,0001744489
WRBY,Warby Parker Inc.,0001504776
WBD,"Warner Bros. Discovery, Inc.",0001437107
WMG,Warner Music Group Corp.,0001319161
WCN,"Waste Connections, Inc.",0001318220
WTII,"Water Technologies International,Inc.",0001715032
WDH,Waterdrop Inc.,0001823986
WSBF,"Waterstone Financial, Inc.",0001569994
WTF,Waton Financial Ltd,0001987363
WVE,Wave Life Sciences Ltd.,0001631574
W,Wayfair Inc.,0001616707
WAY,Waystar Holding Corp.,0001990354
WRD,WeRide Inc.,0001867729
WLDSW,Wearable Devices Ltd.,0001887673
WLDS,Wearable Devices Ltd.,0001887673
WFRD,Weatherford International plc,0001603923
WEAV,"Weave Communications, Inc.",0001609151
WEBJF,Webjet Limited/ADR,0001778788
WBSR,Webstar Technology Group Inc.,0001645155
BULLW,Webull Corp,0001866364
BULL,Webull Corp,0001866364
WETO,Webus International Ltd.,0001941158
WCT,Wellchange Holdings Co Ltd,0001990251
WGRX,"Wellgistics Health, Inc.",0002030763
WTMA,Welsbach Technology Metals Acquisition Corp.,0001866226
WTMAR,Welsbach Technology Metals Acquisition Corp.,0001866226
WTMAU,Welsbach Technology Metals Acquisition Corp.,0001866226
WLSS,Welsis Corp.,0001887912
WEN,Wendy's Co,0000030697
WYGC,Wenyuan Group Corp.,0000723533
HOWL,"Werewolf Therapeutics, Inc.",0001785530
WPGCF,West Point Gold Corp.,0001404353
WRLGF,West Red Lake Gold Mines Ltd.,0001733968
WLGMF,West Red Lake Gold Mines Ltd.,0001733968
WAMFF,Western Alaska Minerals Corp.,0001893899
WDI,Western Asset Diversified Income Fund (WDI),0001819559
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,0001497186
PAI,Western Asset Investment Grade Income Fund Inc.,0000075398
IGI,Western Asset Investment Grade Opportunity Trust Inc.,0001462586
DMO,Western Asset Mortgage Opportunity Fund Inc.,0001478102
WRN,Western Copper & Gold Corp,0001364125
WES,"Western Midstream Partners, LP",0001423902
WNEB,"Western New England Bancorp, Inc.",0001157647
WU,Western Union CO,0001365135
WSTRF,Western Uranium & Vanadium Corp.,0001621906
WTHVF,Westhaven Gold Corp.,0001562530
WSTN,Westin Acquisition Corp,0002076192
WLKP,Westlake Chemical Partners LP,0001604665
WEST,Westrock Coffee Co,0001806347
WETH,Wetouch Technology Inc.,0001826660
WPM,Wheaton Precious Metals Corp.,0001323404
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",0001527541
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",0001527541
WHLR,"Wheeler Real Estate Investment Trust, Inc.",0001527541
WHLRL,"Wheeler Real Estate Investment Trust, Inc.",0001527541
UP,Wheels Up Experience Inc.,0001819516
WSUPW,Wheels Up Experience Inc.,0001819516
WFCF,"Where Food Comes From, Inc.",0001360565
WYFI,"WhiteFiber, Inc.",0002042022
WHF,"WhiteHorse Finance, Inc.",0001552198
WHFCL,"WhiteHorse Finance, Inc.",0001552198
WHWK,"Whitehawk Therapeutics, Inc.",0001422142
WSR,Whitestone REIT,0001175535
WIMI,WiMi Hologram Cloud Inc.,0001770088
WOW,"WideOpenWest, Inc.",0001701051
WHLM,"Wilhelmina International, Inc.",0001013706
WSC,WillScot Holdings Corp,0001647088
WLDN,"Willdan Group, Inc.",0001370450
WLAC,Willow Lane Acquisition Corp.,0002032379
WLACU,Willow Lane Acquisition Corp.,0002032379
WLACW,Willow Lane Acquisition Corp.,0002032379
WLMIF,Wilmar International Ltd,0001449566
WINV,WinVest Acquisition Corp.,0001854463
WSBK,"Winchester Bancorp, Inc./MD/",0002047235
WYHG,Wing Yip Food Holdings Group Ltd,0001999860
WING,Wingstop Inc.,0001636222
WIPKF,Winpak Ltd./ADR,0002074059
WINSF,Wins Finance Holdings Inc.,0001640251
WTGUU,Wintergreen Acquisition Corp.,0002053927
WTG,Wintergreen Acquisition Corp.,0002053927
WTGUR,Wintergreen Acquisition Corp.,0002053927
WNLV,Winvest Group Ltd,0001558740
BTCW,WisdomTree Bitcoin Fund,0001850391
WT,"WisdomTree, Inc.",0000880631
WSKEF,Wisekey International Holding S.A.,0001738699
WKEY,Wisekey International Holding S.A.,0001738699
WTCHF,Wisetech Global Ltd./ADR,0001770115
WIX,Wix.com Ltd.,0001576789
WOLV,Wolverine Resources Corp.,0001424404
WONDF,WonderFi Technologies Inc.,0001882839
WBQNL,Woodbridge Liquidation Trust,0001785494
WWD,"Woodward, Inc.",0000108312
WDAY,"Workday, Inc.",0001327811
WKHS,Workhorse Group Inc.,0001425287
WKSP,Worksport Ltd,0001096275
GLDM,World Gold Trust,0001618181
WODO,World Road Inc.,0002049348
WDSP,"World Scan Project, Inc.",0001813744
WNFT,Worldwide NFT Inc.,0001528188
WS,"Worthington Steel, Inc.",0001968487
IWSH,"Wright Investors Service Holdings, Inc.",0001279715
XYF,X Financial,0001725033
XTKG,"X3 Holdings Co., Ltd.",0001754323
XFOR,"X4 Pharmaceuticals, Inc",0001501697
MCN,XAI Madison Equity Premium Income Fund,0001289868
XFLT-PA,XAI Octagon Floating Rate & Alternative Income Trust,0001703079
XFLT,XAI Octagon Floating Rate & Alternative Income Trust,0001703079
CGDXF,XALI GOLD CORP.,0001479480
XBPEW,"XBP Global Holdings, Inc.",0001839530
XBP,"XBP Global Holdings, Inc.",0001839530
XBIT,XBiotech Inc.,0001626878
XEL,XCEL ENERGY INC,0000072903
SAFX,"XCF Global, Inc.",0002019793
XCH,XCHG Ltd,0001979887
XELB,"XCel Brands, Inc.",0001083220
XHG,XChange TEC.INC,0001769256
XERI,"XERIANT, INC.",0001481504
XOMAP,XOMA Royalty Corp,0000791908
XOMAO,XOMA Royalty Corp,0000791908
XOMA,XOMA Royalty Corp,0000791908
XRTX,XORTX Therapeutics Inc.,0001729214
XP,XP Inc.,0001787425
XPEL,"XPEL, Inc.",0001767258
XPEV,XPENG INC.,0001810997
XPNGF,XPENG INC.,0001810997
XIFR,"XPLR Infrastructure, LP",0001603145
XPO,"XPO, Inc.",0001166003
XTIA,"XTI Aerospace, Inc.",0001529113
XTLB,XTL BIOPHARMACEUTICALS LTD,0001023549
XTGRF,XTRA-GOLD RESOURCES CORP,0001288770
XWEL,"XWELL, Inc.",0001410428
XYLB,"XY Labs, Inc.",0001577351
XYLO,XYLO TECHNOLOGIES LTD,0001618500
XCRT,"Xcelerate, Inc.",0001138586
XNCR,Xencor Inc,0001326732
XBIO,"Xenetic Biosciences, Inc.",0001534525
XHR,"Xenia Hotels & Resorts, Inc.",0001616000
XENE,Xenon Pharmaceuticals Inc.,0001582313
XITO,"Xenous Holdings, Inc.",0001651932
XERS,"Xeris Biopharma Holdings, Inc.",0001867096
XRX,Xerox Holdings Corp,0001770450
AIXI,Xiao-I Corp,0001935172
XLO,"Xilio Therapeutics, Inc.",0001840233
XNJJY,"Xinjiang Goldwind Science & Technology Co., Ltd./ADR",0001699996
XJNGF,"Xinjiang Goldwind Science & Technology Co., Ltd./ADR",0001699996
XIN,"Xinyuan Real Estate Co., Ltd.",0001398453
XMTR,"Xometry, Inc.",0001657573
XOS,"Xos, Inc.",0001819493
XOSWW,"Xos, Inc.",0001819493
XPER,Xperi Inc.,0001788999
XPOF,"Xponential Fitness, Inc.",0001802156
XTNT,"Xtant Medical Holdings, Inc.",0001453593
XTRAF,Xtract One Technologies Inc.,0001684505
XONI,"Xtreme One Entertainment, Inc.",0002040753
XNET,Xunlei Ltd,0001510593
XYL,Xylem Inc.,0001524472
YMAB,"Y-mAbs Therapeutics, Inc.",0001722964
YDES,YD Bio Ltd,0002011674
YELP,YELP INC,0001345016
YETI,"YETI Holdings, Inc.",0001670592
YHNAR,YHN Acquisition I Ltd,0002020987
YHNA,YHN Acquisition I Ltd,0002020987
YHNAU,YHN Acquisition I Ltd,0002020987
YJGJ,YIJIA GROUP CORP.,0001699709
YORW,YORK WATER CO,0000108985
YQAI,"YOUNEEQAI TECHNICAL SERVICES, INC.",0001976923
YPF,YPF SOCIEDAD ANONIMA,0000904851
YSXT,"YSX Tech Co., Ltd",0001993463
YUM,YUM BRANDS INC,0001041061
YHGJ,YUNHONG GREEN CTI LTD.,0001042187
YXT,YXT.COM GROUP HOLDING Ltd,0001872090
YYGH,YY Group Holding Ltd.,0001985337
YAHOY,Yahoo! Japan Corp,0001446437
YAHOF,Yahoo! Japan Corp,0001446437
YKLTY,"Yakult Honsha Co., LTD/ADR",0001538118
YKLTF,"Yakult Honsha Co., LTD/ADR",0001538118
YTFD,"Yale Transaction Finders, Inc.",0001311673
YALA,Yalla Group Ltd,0001794350
YAMHF,"Yamaha Motor Co., Ltd.",0001447100
YMHAY,"Yamaha Motor Co., Ltd.",0001447100
YGSHY,Yangzijiang Shipbuilding Holdings Ltd/ADR,0002053843
YSHLF,Yangzijiang Shipbuilding Holdings Ltd/ADR,0002053843
YTRA,"Yatra Online, Inc.",0001516899
YSG,Yatsen Holding Ltd,0001819580
YEXT,"Yext, Inc.",0001614178
YMT,Yimutian Inc.,0001991605
ELRE,Yinfu Gold Corp.,0001438461
YRD,Yiren Digital Ltd.,0001631761
YORK,Yorkville Acquisition Corp.,0002064658
YORKU,Yorkville Acquisition Corp.,0002064658
YORKW,Yorkville Acquisition Corp.,0002064658
YOSH,Yoshiharu Global Co.,0001898604
YOTAR,Yotta Acquisition Corp,0001907730
YOTAW,Yotta Acquisition Corp,0001907730
YOTAU,Yotta Acquisition Corp,0001907730
YOTA,Yotta Acquisition Corp,0001907730
DAO,"Youdao, Inc.",0001781753
YOUL,Youlife Group Inc.,0002028177
YAAS,Youxin Technology Ltd,0001964946
YB,Yuanbao Inc.,0001995520
YUBCF,Yubico AB,0001995195
YBGJ,Yubo International Biotech Ltd,0000895464
YCRM,Yuenglings Ice Cream Corp,0001624517
FRQN,Yuenglings Ice Cream Corp,0001624517
MLCI,"Yukon New Parent, Inc.",0002051820
YUMC,"Yum China Holdings, Inc.",0001673358
YJ,Yunji Inc.,0001759614
ZBRA,ZEBRA TECHNOLOGIES CORP,0000877212
ZDCAF,"ZEDCOR, INC.",0002025583
ZK,ZEEKR Intelligent Technology Holding Ltd,0001954042
ZNKUF,"ZENKOKU HOSHO Co., Ltd./ADR",0001705455
ZPHYF,ZEPHYR MINERALS LTD.,0001613979
ZVRA,"ZEVRA THERAPEUTICS, INC.",0001434647
RBTK,ZHEN DING RESOURCES INC.,0001594204
ZD,"ZIFF DAVIS, INC.",0001084048
Z,"ZILLOW GROUP, INC.",0001617640
ZG,"ZILLOW GROUP, INC.",0001617640
ZIM,ZIM Integrated Shipping Services Ltd.,0001654126
ZBH,"ZIMMER BIOMET HOLDINGS, INC.",0001136869
ZCRMF,ZINCORE METALS INC,0001425061
ZNOGW,ZION OIL & GAS INC,0001131312
ZNOG,ZION OIL & GAS INC,0001131312
ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",0000109380
ZIONP,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",0000109380
ZIP,"ZIPRECRUITER, INC.",0001617553
ZJK,"ZJK Industrial Co., Ltd.",0001941506
ZKIN,"ZK International Group Co., Ltd.",0001687451
ZKGCF,ZKGC New Energy Ltd,0001896511
ZKH,ZKH Group Ltd,0001862044
ZOOZW,ZOOZ Power Ltd.,0001992818
ZOOZ,ZOOZ Power Ltd.,0001992818
ZRCN,ZRCN Inc.,0001901297
ZTSTF,ZTEST ELECTRONICS INC /FI,0001047227
ZTO,ZTO Express (Cayman) Inc.,0001677250
ZTOEF,ZTO Express (Cayman) Inc.,0001677250
CNET,ZW Data Action Technologies Inc.,0001376321
ZYXI,ZYNEX INC,0000846475
ZLAB,Zai Lab Ltd,0001704292
ZAPPF,Zapp Electric Vehicles Group Ltd,0001955104
ZAPWF,Zapp Electric Vehicles Group Ltd,0001955104
ZLDPF,Zealand Pharma A/S/ADR,0002068427
ZDGE,"Zedge, Inc.",0001667313
ZEFIF,Zefiro Methane Corp.,0001945138
ZENA,"ZenaTech, Inc.",0001997403
ZBIO,"Zenas BioPharma, Inc.",0001953926
ZNTL,"Zentalis Pharmaceuticals, Inc.",0001725160
ZTEK,Zentek Ltd.,0001904501
ZENV,Zenvia Inc.,0001836934
ZEO,Zeo Energy Corp.,0001865506
ZEOWW,Zeo Energy Corp.,0001865506
ZEOX,"Zeo ScientifiX, Inc.",0001557376
ZEPP,Zepp Health Corp,0001720446
ZDAN,Zerolimit Technology Holding Co. Ltd.,0001992092
ZETA,Zeta Global Holdings Corp.,0001851003
ZVIA,Zevia PBC,0001854139
ZLME,Zhanling International Ltd,0001489300
ZSICY,"Zhejiang Sanhua Intelligent Controls Co., Ltd./ADR",0002076398
ZYBT,Zhengye Biotechnology Holding Ltd,0001975641
ZBAO,Zhibao Technology Inc.,0001966750
ZHIHF,Zhihu Inc.,0001835724
ZH,Zhihu Inc.,0001835724
ZHYBF,Zhong Yuan Bio-Technology Holdings Ltd,0001672886
ZCMD,Zhongchao Inc.,0001785566
YLY,Zi Yun Dong Fang Ltd,0002053115
ZIMV,ZimVie Inc.,0001876588
ZIVOW,"Zivo Bioscience, Inc.",0001101026
ZIVO,"Zivo Bioscience, Inc.",0001101026
ZTS,Zoetis Inc.,0001555280
ZOMDF,Zomedica Corp.,0001684144
ZDPY,"Zoned Properties, Inc.",0001279620
ZM,"Zoom Communications, Inc.",0001585521
GTM,ZoomInfo Technologies Inc.,0001794515
ZCARW,"Zoomcar Holdings, Inc.",0001854275
ZCAR,"Zoomcar Holdings, Inc.",0001854275
ZS,"Zscaler, Inc.",0001713683
ZUMZ,Zumiez Inc,0001318008
ZURA,Zura Bio Ltd,0001855644
ZWS,Zurn Elkay Water Solutions Corp,0001439288
ZVSA,"ZyVersa Therapeutics, Inc.",0001859007
ZYME,Zymeworks Inc.,0001937653
ATYR,aTYR PHARMA INC,0001339970
AEF,"abrdn Emerging Markets ex-China Fund, Inc.",0000846676
AGD,abrdn Global Dynamic Dividend Fund,0001362481
ASGI,abrdn Global Infrastructure Income Fund,0001793855
AWP,abrdn Global Premier Properties Fund,0001390195
SGOL,abrdn Gold ETF Trust,0001450923
HQH,abrdn Healthcare Investors,0000805267
THQ,abrdn Healthcare Opportunities Fund,0001604522
ACP,abrdn Income Credit Strategies Fund,0001503290
ACP-PA,abrdn Income Credit Strategies Fund,0001503290
HQL,abrdn Life Sciences Investors,0000884121
VFL,abrdn National Municipal Income Fund,0000895574
PALL,abrdn Palladium ETF Trust,0001459862
PPLT,abrdn Platinum ETF Trust,0001460235
GLTR,abrdn Precious Metals Basket ETF Trust,0001483386
SIVR,abrdn Silver ETF Trust,0001450922
AOD,abrdn Total Dynamic Dividend Fund,0001379400
THW,abrdn World Healthcare Fund,0001635977
AGL,"agilon health, inc.",0001831097
AUID,authID Inc.,0001534154
BIAF,"bioAffinity Technologies, Inc.",0001712762
BIAFW,"bioAffinity Technologies, Inc.",0001712762
BTMD,biote Corp.,0001819253
BYNO,byNordic Acquisition Corp,0001801417
BYNOU,byNordic Acquisition Corp,0001801417
